City,state,zone,latitude,longitude,date,CPCB_PM25,CPCB_PM10,CPCB_NO2_surface,CPCB_SO2,CPCB_CO_surface,CPCB_O3,CPCB_AQI,insat_aod,qa_flag,solar_zenith_angle,satellite_zenith_angle
Delhi,Delhi,North,28.6139,77.209,2024-07-07,23.28,38.28,57.21,20.77,1.765,38.07,39,0.08510076715676551,2,22.815,13.620000000000001
Delhi,Delhi,North,28.6139,77.209,2024-07-08,5.0,10.78,62.14,22.01,1.954,17.61,8,0.05,0,22.6,12.94
Delhi,Delhi,North,28.6139,77.209,2024-07-09,22.27,40.5,58.28,11.9,2.812,28.88,37,0.0697617689601222,2,22.025,13.305
Delhi,Delhi,North,28.6139,77.209,2024-07-10,14.95,22.75,65.9,17.21,2.115,27.06,25,0.0895235379202444,0,21.45,13.67
Delhi,Delhi,North,28.6139,77.209,2024-07-11,5.0,10.54,73.96,25.15,1.656,37.28,8,0.05,0,21.19,18.55
Delhi,Delhi,North,28.6139,77.209,2024-07-12,39.77,76.85,56.83,27.66,2.262,49.46,67,0.1817276111875157,0,20.85,16.58
Delhi,Delhi,North,28.6139,77.209,2024-07-13,19.73,35.04,43.39,18.55,2.02,47.64,33,0.104737690625539,0,19.55,13.47
Delhi,Delhi,North,28.6139,77.209,2024-07-14,6.82,13.96,70.96,24.68,1.857,47.23,11,0.05,1,21.02,15.84
Delhi,Delhi,North,28.6139,77.209,2024-07-15,28.92,59.73,42.54,26.02,2.121,50.49,48,0.0881572203429716,2,20.663333333333334,17.666666666666668
Delhi,Delhi,North,28.6139,77.209,2024-07-16,7.65,12.11,53.09,22.49,1.602,23.19,13,0.12631444068594322,2,20.306666666666665,19.493333333333332
Delhi,Delhi,North,28.6139,77.209,2024-07-17,36.0,63.78,46.35,14.65,1.84,24.66,61,0.1644716610289148,0,19.95,21.32
Delhi,Delhi,North,28.6139,77.209,2024-07-18,5.0,7.76,71.24,27.46,1.724,60.12,8,0.05,0,20.08,19.62
Delhi,Delhi,North,28.6139,77.209,2024-07-19,27.88,51.94,51.57,20.14,1.925,26.02,46,0.1569178455597789,0,18.71,17.05
Delhi,Delhi,North,28.6139,77.209,2024-07-20,5.0,8.9,65.04,34.61,2.346,43.23,8,0.05,0,20.12,16.62
Delhi,Delhi,North,28.6139,77.209,2024-07-21,23.22,50.35,63.35,21.15,2.048,35.7,39,0.1110864575904943,0,18.56,15.92
Delhi,Delhi,North,28.6139,77.209,2024-07-22,23.19,36.43,37.89,21.92,1.634,26.55,39,0.1041498356301792,0,18.28,15.12
Delhi,Delhi,North,28.6139,77.209,2024-07-23,18.21,31.28,68.74,29.98,2.163,31.56,30,0.0502543157706024,0,18.51,14.23
Delhi,Delhi,North,28.6139,77.209,2024-07-24,5.0,7.93,60.32,17.57,1.962,24.25,8,0.05,0,17.35,15.7
Delhi,Delhi,North,28.6139,77.209,2024-07-25,7.77,14.74,58.02,29.4,1.908,31.8,13,0.05,2,16.833333333333336,15.0
Delhi,Delhi,North,28.6139,77.209,2024-07-26,18.41,35.78,56.04,25.13,1.945,38.0,31,0.05,2,16.316666666666666,14.299999999999999
Delhi,Delhi,North,28.6139,77.209,2024-07-27,7.61,14.67,48.19,28.16,1.84,34.84,13,0.05,0,15.8,13.6
Delhi,Delhi,North,28.6139,77.209,2024-07-28,30.11,50.16,47.63,26.88,1.842,50.07,51,0.1618663562519356,0,17.76,14.84
Delhi,Delhi,North,28.6139,77.209,2024-07-29,9.45,18.31,57.61,33.52,1.559,42.83,16,0.10593317812596781,2,17.23,16.560000000000002
Delhi,Delhi,North,28.6139,77.209,2024-07-30,9.27,19.49,52.97,21.76,1.944,36.12,15,0.05,0,16.7,18.28
Delhi,Delhi,North,28.6139,77.209,2024-07-31,35.49,59.01,76.92,29.71,1.425,40.73,60,0.170777616646333,0,14.13,11.93
Delhi,Delhi,North,28.6139,77.209,2024-08-01,21.77,34.73,46.78,30.6,2.434,32.05,36,0.1455743850702518,2,14.383333333333335,12.93
Delhi,Delhi,North,28.6139,77.209,2024-08-02,31.11,52.64,71.1,16.91,1.717,31.73,53,0.1203711534941706,2,14.636666666666667,13.93
Delhi,Delhi,North,28.6139,77.209,2024-08-03,20.41,38.03,57.16,14.63,2.03,45.93,34,0.0951679219180894,1,14.89,14.93
Delhi,Delhi,North,28.6139,77.209,2024-08-04,5.0,8.67,58.56,25.88,2.515,34.99,8,0.05,0,13.87,16.15
Delhi,Delhi,North,28.6139,77.209,2024-08-05,50.91,78.5,60.4,22.79,2.092,28.38,85,0.2727754298144851,0,15.06,16.23
Delhi,Delhi,North,28.6139,77.209,2024-08-06,28.38,44.49,40.68,30.33,1.839,50.73,47,0.26985290673469386,2,14.55,15.59
Delhi,Delhi,North,28.6139,77.209,2024-08-07,8.47,17.43,43.9,20.83,2.295,39.01,14,0.2669303836549026,2,14.04,14.950000000000001
Delhi,Delhi,North,28.6139,77.209,2024-08-08,62.35,97.41,58.75,19.77,2.039,42.63,109,0.2640078605751114,0,13.53,14.31
Delhi,Delhi,North,28.6139,77.209,2024-08-09,37.17,74.2,46.96,15.75,1.38,42.67,63,0.1570039302875557,2,13.36,13.445
Delhi,Delhi,North,28.6139,77.209,2024-08-10,12.78,24.54,33.29,26.59,1.94,40.1,21,0.05,1,13.19,12.58
Delhi,Delhi,North,28.6139,77.209,2024-08-11,30.21,63.32,55.64,21.91,2.206,34.69,51,0.07878505716760204,2,13.058,13.526
Delhi,Delhi,North,28.6139,77.209,2024-08-12,35.16,72.19,58.04,19.87,1.86,25.71,59,0.10757011433520408,2,12.926,14.472
Delhi,Delhi,North,28.6139,77.209,2024-08-13,26.79,53.21,55.1,22.36,2.256,42.34,45,0.1363551715028061,2,12.793999999999999,15.418
Delhi,Delhi,North,28.6139,77.209,2024-08-14,32.65,62.83,63.0,19.16,2.09,12.33,55,0.16514022867040815,2,12.661999999999999,16.363999999999997
Delhi,Delhi,North,28.6139,77.209,2024-08-15,34.94,55.99,48.72,21.47,1.948,42.89,59,0.1939252858380102,0,12.53,17.31
Delhi,Delhi,North,28.6139,77.209,2024-08-16,33.89,58.23,59.68,7.97,2.019,40.42,57,0.1712389110976052,1,10.24,17.24
Delhi,Delhi,North,28.6139,77.209,2024-08-17,24.02,39.67,70.13,28.5,1.867,52.5,40,0.139155154050459,0,11.96,15.49
Delhi,Delhi,North,28.6139,77.209,2024-08-18,39.14,85.66,51.45,19.59,1.807,33.92,66,0.2579578261787579,0,9.72,13.37
Delhi,Delhi,North,28.6139,77.209,2024-08-19,27.31,42.9,50.94,23.26,1.979,37.62,46,0.1220334249783703,0,10.7,13.57
Delhi,Delhi,North,28.6139,77.209,2024-08-20,45.48,77.96,66.72,24.91,2.617,27.15,76,0.2266693622321705,0,12.09,15.1
Delhi,Delhi,North,28.6139,77.209,2024-08-21,36.81,78.06,41.15,21.29,1.58,19.57,62,0.25242537264855525,2,10.74,12.719999999999999
Delhi,Delhi,North,28.6139,77.209,2024-08-22,49.09,100.08,62.41,22.26,1.878,33.68,82,0.27818138306494,0,9.39,10.34
Delhi,Delhi,North,28.6139,77.209,2024-08-23,41.78,70.28,49.36,24.37,1.487,39.42,70,0.1818519776189328,1,7.73,20.0
Delhi,Delhi,North,28.6139,77.209,2024-08-24,42.83,67.54,60.61,12.61,2.549,25.66,72,0.2109882422368802,1,10.86,10.92
Delhi,Delhi,North,28.6139,77.209,2024-08-25,43.52,75.17,53.09,30.97,1.519,21.46,73,0.2004169472635442,1,9.4,11.87
Delhi,Delhi,North,28.6139,77.209,2024-08-26,67.26,142.88,52.73,28.12,1.594,21.6,125,0.22855638607531853,2,9.01,11.049999999999999
Delhi,Delhi,North,28.6139,77.209,2024-08-27,40.16,83.88,76.39,19.38,2.153,40.58,68,0.25669582488709286,2,8.620000000000001,10.23
Delhi,Delhi,North,28.6139,77.209,2024-08-28,66.87,103.43,70.43,16.45,1.95,38.48,124,0.2848352636988672,0,8.23,9.41
Delhi,Delhi,North,28.6139,77.209,2024-08-29,74.27,146.77,51.17,23.33,1.527,27.87,148,0.3784059948656411,0,8.47,14.78
Delhi,Delhi,North,28.6139,77.209,2024-08-30,67.54,132.58,48.25,20.15,1.8,40.42,126,0.3619187937443326,0,6.67,11.11
Delhi,Delhi,North,28.6139,77.209,2024-08-31,40.02,81.45,64.78,18.63,1.504,52.6,67,0.3131783991638734,2,6.87,14.93
Delhi,Delhi,North,28.6139,77.209,2024-09-01,46.91,90.57,52.31,25.62,2.298,31.76,79,0.2644380045834142,0,7.07,18.75
Delhi,Delhi,North,28.6139,77.209,2024-09-02,53.45,116.42,48.38,27.05,1.948,40.28,89,0.34276164157128736,2,7.11,16.495
Delhi,Delhi,North,28.6139,77.209,2024-09-03,76.93,159.1,59.9,18.14,2.038,43.16,157,0.4210852785591605,0,7.15,14.24
Delhi,Delhi,North,28.6139,77.209,2024-09-04,51.97,86.13,44.37,12.58,2.548,26.56,87,0.3727073037274523,2,6.833333333333334,14.5
Delhi,Delhi,North,28.6139,77.209,2024-09-05,52.95,112.29,52.05,15.71,2.205,40.63,88,0.3243293288957442,2,6.516666666666667,14.76
Delhi,Delhi,North,28.6139,77.209,2024-09-06,61.4,128.47,53.15,23.82,1.856,53.66,106,0.275951354064036,0,6.2,15.02
Delhi,Delhi,North,28.6139,77.209,2024-09-07,65.92,134.7,62.17,17.22,2.082,40.85,121,0.333780277808638,0,7.1,9.75
Delhi,Delhi,North,28.6139,77.209,2024-09-08,60.16,129.71,58.82,19.15,1.772,43.45,102,0.3889325854150332,0,5.58,16.61
Delhi,Delhi,North,28.6139,77.209,2024-09-09,79.43,159.89,55.03,33.91,2.253,18.6,165,0.4054470745778479,1,5.73,16.37
Delhi,Delhi,North,28.6139,77.209,2024-09-10,63.19,119.78,62.35,24.32,2.318,44.32,112,0.2884352058441189,1,6.23,20.01
Delhi,Delhi,North,28.6139,77.209,2024-09-11,61.1,92.05,42.58,26.55,1.653,50.47,105,0.3343889658734238,0,6.45,15.49
Delhi,Delhi,North,28.6139,77.209,2024-09-12,58.0,95.28,71.52,24.38,1.572,42.04,97,0.3034768530475923,0,4.94,19.08
Delhi,Delhi,North,28.6139,77.209,2024-09-13,83.46,157.57,48.72,15.16,1.599,33.05,178,0.3941511503274936,1,6.22,17.51
Delhi,Delhi,North,28.6139,77.209,2024-09-14,54.37,114.93,72.09,20.41,1.998,46.92,91,0.2642785986960665,0,6.39,15.89
Delhi,Delhi,North,28.6139,77.209,2024-09-15,46.57,92.54,37.21,28.24,1.759,39.4,78,0.1823064381553861,0,4.8,16.8
Delhi,Delhi,North,28.6139,77.209,2024-09-16,56.49,103.75,49.18,23.33,2.393,57.65,94,0.3015119079664469,0,5.76,12.43
Delhi,Delhi,North,28.6139,77.209,2024-09-17,101.12,199.56,66.9,19.29,2.179,37.52,238,0.4672593224969089,0,3.91,11.12
Delhi,Delhi,North,28.6139,77.209,2024-09-18,91.06,141.5,53.12,20.14,2.14,47.14,204,0.4461939204326841,0,5.65,13.25
Delhi,Delhi,North,28.6139,77.209,2024-09-19,73.88,133.58,69.59,20.25,1.665,29.16,147,0.4020899459504938,0,6.94,15.15
Delhi,Delhi,North,28.6139,77.209,2024-09-20,71.7,118.62,69.95,25.56,1.623,56.13,140,0.3922835107804615,0,4.18,11.17
Delhi,Delhi,North,28.6139,77.209,2024-09-21,93.22,147.55,60.64,28.15,1.839,49.58,212,0.5094615406874881,0,3.46,16.7
Delhi,Delhi,North,28.6139,77.209,2024-09-22,47.02,89.87,49.93,16.81,1.973,19.91,79,0.2523640600248329,1,4.97,15.98
Delhi,Delhi,North,28.6139,77.209,2024-09-23,82.1,138.05,53.34,27.57,1.872,33.9,174,0.3233216750723733,2,5.1433333333333335,15.15
Delhi,Delhi,North,28.6139,77.209,2024-09-24,84.45,174.13,43.12,8.05,1.922,55.31,182,0.3942792901199137,2,5.316666666666666,14.32
Delhi,Delhi,North,28.6139,77.209,2024-09-25,104.52,212.79,50.25,24.18,1.601,41.54,249,0.4652369051674541,0,5.49,13.49
Delhi,Delhi,North,28.6139,77.209,2024-09-26,72.17,141.44,53.82,21.39,1.667,29.32,141,0.43054908517591645,2,4.6,12.254999999999999
Delhi,Delhi,North,28.6139,77.209,2024-09-27,78.54,132.77,58.49,20.89,2.401,32.33,162,0.3958612651843788,0,3.71,11.02
Delhi,Delhi,North,28.6139,77.209,2024-09-28,82.9,127.98,30.58,26.83,2.152,34.78,177,0.427714242138812,0,5.25,18.41
Delhi,Delhi,North,28.6139,77.209,2024-09-29,85.27,183.83,59.98,21.86,1.749,46.44,184,0.4301067350794373,0,4.58,15.12
Delhi,Delhi,North,28.6139,77.209,2024-09-30,71.64,156.67,62.76,16.14,2.019,24.02,139,0.4662446634636744,2,4.640000000000001,15.995000000000001
Delhi,Delhi,North,28.6139,77.209,2024-10-01,93.58,180.24,54.46,18.37,1.836,33.32,213,0.5023825918479115,0,4.7,16.87
Delhi,Delhi,North,28.6139,77.209,2024-10-02,79.61,133.4,56.82,28.15,1.626,38.21,166,0.4793889365602977,2,4.995,14.45
Delhi,Delhi,North,28.6139,77.209,2024-10-03,95.32,147.49,61.75,24.31,2.474,36.76,219,0.456395281272684,0,5.29,12.03
Delhi,Delhi,North,28.6139,77.209,2024-10-04,77.59,142.72,59.18,26.93,1.222,27.49,159,0.3972446213068108,1,4.85,14.68
Delhi,Delhi,North,28.6139,77.209,2024-10-05,100.46,155.06,75.39,29.4,1.948,31.12,236,0.5036143441593732,0,4.91,13.61
Delhi,Delhi,North,28.6139,77.209,2024-10-06,91.42,187.44,48.36,18.41,1.786,28.06,206,0.4160059106126276,0,4.28,19.1
Delhi,Delhi,North,28.6139,77.209,2024-10-07,95.27,156.57,71.07,20.61,2.084,40.77,218,0.5266810244222933,1,4.56,16.42
Delhi,Delhi,North,28.6139,77.209,2024-10-08,94.07,191.95,63.65,22.02,1.877,69.52,214,0.5049170510177059,2,4.779999999999999,14.935
Delhi,Delhi,North,28.6139,77.209,2024-10-09,100.15,207.86,47.3,28.96,1.76,19.28,234,0.4831530776131185,0,5.0,13.45
Delhi,Delhi,North,28.6139,77.209,2024-10-10,99.79,205.06,73.55,27.81,1.796,50.4,233,0.5199911919451767,1,5.72,20.29
Delhi,Delhi,North,28.6139,77.209,2024-10-11,98.9,159.28,63.35,27.32,2.128,45.93,230,0.4593219022941606,1,4.08,16.74
Delhi,Delhi,North,28.6139,77.209,2024-10-12,92.56,197.55,51.47,20.39,1.644,41.83,209,0.521196285125443,0,5.47,13.3
Delhi,Delhi,North,28.6139,77.209,2024-10-13,131.0,204.15,44.14,23.37,2.003,42.8,309,0.625279228340869,0,6.07,18.96
Delhi,Delhi,North,28.6139,77.209,2024-10-14,101.23,181.44,44.19,24.55,1.875,47.45,238,0.4969465882138589,0,4.98,11.48
Delhi,Delhi,North,28.6139,77.209,2024-10-15,120.02,240.47,80.71,18.38,2.11,40.3,301,0.6022899026792007,0,6.38,13.13
Delhi,Delhi,North,28.6139,77.209,2024-10-16,107.84,202.58,44.75,28.11,2.326,36.41,260,0.545960282610672,0,6.19,16.46
Delhi,Delhi,North,28.6139,77.209,2024-10-17,72.5,133.83,48.74,19.92,2.229,43.05,142,0.330382169852932,0,4.89,15.22
Delhi,Delhi,North,28.6139,77.209,2024-10-18,92.78,192.8,52.43,20.58,1.813,28.37,210,0.4851426736557003,0,8.03,12.17
Delhi,Delhi,North,28.6139,77.209,2024-10-19,130.64,255.5,51.6,14.82,2.304,36.56,309,0.6782897116898665,1,6.01,14.04
Delhi,Delhi,North,28.6139,77.209,2024-10-20,125.81,274.94,45.78,24.03,1.577,49.47,305,0.6429691684877038,0,5.65,17.92
Delhi,Delhi,North,28.6139,77.209,2024-10-21,101.48,164.64,56.83,20.4,2.088,32.5,239,0.5244532301876847,0,6.8,12.03
Delhi,Delhi,North,28.6139,77.209,2024-10-22,121.12,236.18,56.08,32.1,1.631,30.81,302,0.5950095182982331,0,6.37,15.43
Delhi,Delhi,North,28.6139,77.209,2024-10-23,118.16,249.29,56.61,26.03,2.131,25.47,294,0.5840456041794994,1,6.65,21.16
Delhi,Delhi,North,28.6139,77.209,2024-10-24,123.95,264.63,61.54,31.91,1.891,27.85,304,0.6107457914682253,0,4.05,15.16
Delhi,Delhi,North,28.6139,77.209,2024-10-25,129.01,242.88,53.61,23.67,1.912,35.72,308,0.5613932870494636,2,5.484999999999999,12.61
Delhi,Delhi,North,28.6139,77.209,2024-10-26,99.23,151.76,58.14,23.36,2.144,33.24,231,0.512040782630702,0,6.92,10.06
Delhi,Delhi,North,28.6139,77.209,2024-10-27,122.01,247.41,52.22,26.85,1.773,44.18,303,0.5818699381854375,0,6.86,18.83
Delhi,Delhi,North,28.6139,77.209,2024-10-28,109.45,172.81,58.49,31.6,1.864,34.1,265,0.5584385952587437,2,7.12,17.556666666666665
Delhi,Delhi,North,28.6139,77.209,2024-10-29,115.88,198.26,51.79,14.38,2.164,48.09,286,0.5350072523320499,2,7.38,16.28333333333333
Delhi,Delhi,North,28.6139,77.209,2024-10-30,104.13,159.7,64.32,30.96,1.899,35.9,248,0.5115759094053561,0,7.64,15.01
Delhi,Delhi,North,28.6139,77.209,2024-10-31,119.04,183.86,66.44,24.15,2.28,40.24,297,0.6083081450923905,0,8.84,8.62
Delhi,Delhi,North,28.6139,77.209,2024-11-01,128.5,267.34,56.71,27.41,1.12,44.37,307,0.5713724541342062,2,7.835,12.91
Delhi,Delhi,North,28.6139,77.209,2024-11-02,109.93,224.45,36.51,26.84,2.0,58.64,267,0.5344367631760218,0,6.83,17.2
Delhi,Delhi,North,28.6139,77.209,2024-11-03,103.91,201.78,71.22,26.12,1.953,21.57,247,0.5533997148642237,2,7.8,16.08
Delhi,Delhi,North,28.6139,77.209,2024-11-04,117.75,216.83,46.39,24.53,1.974,52.38,293,0.5723626665524255,0,8.77,14.96
Delhi,Delhi,North,28.6139,77.209,2024-11-05,131.44,243.75,48.59,23.38,1.708,24.39,310,0.5530604339525592,2,8.75,12.100000000000001
Delhi,Delhi,North,28.6139,77.209,2024-11-06,113.91,182.04,54.45,21.31,1.31,42.11,280,0.5337582013526929,0,8.73,9.24
Delhi,Delhi,North,28.6139,77.209,2024-11-07,105.29,178.62,55.64,15.12,1.838,30.07,251,0.51310162719626,0,9.26,15.52
Delhi,Delhi,North,28.6139,77.209,2024-11-08,129.47,240.66,68.22,24.3,1.877,29.8,308,0.6816197936361506,0,8.06,14.78
Delhi,Delhi,North,28.6139,77.209,2024-11-09,122.53,236.73,51.63,18.43,2.253,37.8,303,0.6402904880895949,0,9.67,17.0
Delhi,Delhi,North,28.6139,77.209,2024-11-10,154.72,339.61,54.21,20.41,1.735,23.81,327,0.7543851969569245,0,9.78,15.22
Delhi,Delhi,North,28.6139,77.209,2024-11-11,99.07,177.12,57.49,24.95,1.456,46.54,231,0.5470138581705491,0,10.07,13.86
Delhi,Delhi,North,28.6139,77.209,2024-11-12,120.42,202.35,56.29,23.13,1.746,30.51,301,0.5974535149007038,2,10.775,15.33
Delhi,Delhi,North,28.6139,77.209,2024-11-13,133.52,236.15,33.3,18.81,1.867,27.72,311,0.6478931716308584,0,11.48,16.8
Delhi,Delhi,North,28.6139,77.209,2024-11-14,127.1,197.78,55.59,24.97,1.88,49.85,306,0.6653814305741744,0,9.77,14.19
Delhi,Delhi,North,28.6139,77.209,2024-11-15,147.1,257.91,53.83,22.5,2.143,39.92,322,0.7279750095063486,0,11.22,20.41
Delhi,Delhi,North,28.6139,77.209,2024-11-16,144.7,290.38,57.69,22.7,1.707,20.62,320,0.7041944530885957,0,11.94,18.82
Delhi,Delhi,North,28.6139,77.209,2024-11-17,121.36,223.32,49.33,22.87,1.979,27.31,302,0.6220350726886887,0,10.89,12.9
Delhi,Delhi,North,28.6139,77.209,2024-11-18,150.65,294.77,46.16,24.76,2.184,55.99,324,0.721905724179369,0,9.54,14.45
Delhi,Delhi,North,28.6139,77.209,2024-11-19,121.09,204.98,64.82,19.06,2.348,35.09,302,0.5971456010033326,0,12.63,13.54
Delhi,Delhi,North,28.6139,77.209,2024-11-20,137.19,293.82,57.42,13.31,1.723,19.23,314,0.6809363485864077,0,12.31,16.23
Delhi,Delhi,North,28.6139,77.209,2024-11-21,151.0,290.04,65.14,28.04,1.603,33.48,325,0.7770463335814946,0,12.47,11.76
Delhi,Delhi,North,28.6139,77.209,2024-11-22,117.4,249.26,52.67,17.59,1.802,38.09,291,0.5989906385525793,0,11.91,18.1
Delhi,Delhi,North,28.6139,77.209,2024-11-23,132.11,257.06,49.2,21.36,1.426,29.53,310,0.6611881473020821,0,13.07,21.5
Delhi,Delhi,North,28.6139,77.209,2024-11-24,149.52,262.43,70.97,31.87,1.792,37.13,323,0.7645652893689465,1,11.34,18.22
Delhi,Delhi,North,28.6139,77.209,2024-11-25,118.34,179.8,60.28,22.44,1.8,36.49,295,0.7314594624198998,2,12.04,18.22
Delhi,Delhi,North,28.6139,77.209,2024-11-26,134.7,217.14,51.12,13.39,1.824,36.66,312,0.6983536354708532,0,12.74,18.22
Delhi,Delhi,North,28.6139,77.209,2024-11-27,139.92,296.9,66.55,24.26,1.899,42.07,316,0.6146635718048988,2,13.71,16.439999999999998
Delhi,Delhi,North,28.6139,77.209,2024-11-28,113.37,213.02,43.55,23.33,1.577,53.32,278,0.5309735081389445,0,14.68,14.66
Delhi,Delhi,North,28.6139,77.209,2024-11-29,141.12,294.02,36.81,19.7,1.694,31.38,317,0.7060406458418759,0,13.75,16.62
Delhi,Delhi,North,28.6139,77.209,2024-11-30,135.24,228.45,50.1,22.71,2.079,47.2,313,0.6725715555417667,0,15.25,16.81
Delhi,Delhi,North,28.6139,77.209,2024-12-01,110.78,176.97,75.56,17.81,1.172,34.73,270,0.542715005437247,0,16.85,14.0
Delhi,Delhi,North,28.6139,77.209,2024-12-02,155.04,299.91,74.4,20.17,1.548,37.29,328,0.7819405417725566,0,16.36,11.19
Delhi,Delhi,North,28.6139,77.209,2024-12-03,130.35,245.08,57.36,24.75,2.256,38.57,309,0.6896275231028154,0,15.18,21.4
Delhi,Delhi,North,28.6139,77.209,2024-12-04,143.82,228.3,50.9,19.08,2.193,36.34,319,0.7021725720402784,0,16.22,20.15
Delhi,Delhi,North,28.6139,77.209,2024-12-05,121.92,266.6,66.08,22.15,1.399,50.21,302,0.6458509869177943,0,17.12,13.62
Delhi,Delhi,North,28.6139,77.209,2024-12-06,126.21,256.63,48.28,23.61,1.205,64.75,306,0.6532615097877583,2,15.66,15.309999999999999
Delhi,Delhi,North,28.6139,77.209,2024-12-07,136.03,286.46,54.27,23.84,2.087,44.04,313,0.6606720326577225,0,14.2,17.0
Delhi,Delhi,North,28.6139,77.209,2024-12-08,148.66,243.85,55.71,28.24,1.869,36.24,323,0.7303461263407939,0,16.4,16.2
Delhi,Delhi,North,28.6139,77.209,2024-12-09,155.61,289.01,61.38,23.38,1.925,33.71,328,0.7370861393342348,1,17.8,16.44
Delhi,Delhi,North,28.6139,77.209,2024-12-10,157.63,312.85,64.29,20.36,1.707,49.04,330,0.8440041735100889,0,16.85,17.87
Delhi,Delhi,North,28.6139,77.209,2024-12-11,132.98,225.42,64.35,24.97,2.148,42.75,311,0.6557732835648455,0,17.0,15.87
Delhi,Delhi,North,28.6139,77.209,2024-12-12,131.51,266.62,59.14,25.89,2.285,43.44,310,0.652293886747305,2,17.876666666666665,14.653333333333332
Delhi,Delhi,North,28.6139,77.209,2024-12-13,148.02,285.62,54.55,18.0,1.882,30.14,322,0.6488144899297644,2,18.753333333333334,13.436666666666667
Delhi,Delhi,North,28.6139,77.209,2024-12-14,131.28,228.98,53.37,22.94,1.89,37.89,310,0.6453350931122239,0,19.63,12.22
Delhi,Delhi,North,28.6139,77.209,2024-12-15,150.65,257.57,54.83,18.32,2.128,46.97,324,0.64133643477433,2,19.535,12.36
Delhi,Delhi,North,28.6139,77.209,2024-12-16,117.5,195.36,47.19,26.77,1.742,36.04,292,0.6373377764364361,0,19.44,12.5
Delhi,Delhi,North,28.6139,77.209,2024-12-17,152.2,324.83,52.17,12.39,2.121,25.2,326,0.7700537569945841,0,20.13,14.49
Delhi,Delhi,North,28.6139,77.209,2024-12-18,142.63,249.68,57.59,18.14,2.031,37.67,318,0.6868105223973031,0,19.73,17.28
Delhi,Delhi,North,28.6139,77.209,2024-12-19,156.82,284.56,72.82,28.6,1.994,32.67,329,0.7600046314795896,0,20.88,13.13
Delhi,Delhi,North,28.6139,77.209,2024-12-20,153.88,319.43,45.08,23.59,2.342,26.03,327,0.6966727921918119,1,22.12,15.17
Delhi,Delhi,North,28.6139,77.209,2024-12-21,142.74,291.59,54.56,13.56,1.722,33.5,318,0.7291781765311232,0,20.01,13.68
Delhi,Delhi,North,28.6139,77.209,2024-12-22,133.87,270.97,56.34,19.28,1.935,47.14,312,0.7162859532454411,2,20.73,13.945
Delhi,Delhi,North,28.6139,77.209,2024-12-23,126.19,194.82,63.07,18.07,1.733,34.55,306,0.703393729959759,0,21.45,14.21
Delhi,Delhi,North,28.6139,77.209,2024-12-24,121.43,253.77,46.63,27.55,1.732,35.99,302,0.7581764252213103,2,22.41,15.47
Delhi,Delhi,North,28.6139,77.209,2024-12-25,155.7,332.72,58.72,21.89,2.01,31.76,328,0.8129591204828616,0,23.37,16.73
Delhi,Delhi,North,28.6139,77.209,2024-12-26,104.83,203.67,53.48,25.02,1.686,39.51,250,0.5294432466583168,0,22.91,12.32
Delhi,Delhi,North,28.6139,77.209,2024-12-27,142.31,289.27,55.71,23.4,1.745,34.43,318,0.667194559639313,2,22.92,15.405
Delhi,Delhi,North,28.6139,77.209,2024-12-28,150.37,230.62,66.86,24.45,1.893,10.0,324,0.8049458726203091,0,22.93,18.49
Delhi,Delhi,North,28.6139,77.209,2024-12-29,141.21,257.06,49.31,16.31,1.778,36.11,317,0.7077603940911317,0,23.68,16.51
Delhi,Delhi,North,28.6139,77.209,2024-12-30,133.97,278.05,69.34,20.43,2.075,33.88,312,0.648578988650059,0,24.15,11.38
Faridabad,Haryana,North,28.4089,77.3178,2024-01-01,170.46,360.71,61.25,16.91,1.454,45.91,339,0.8551498125406892,1,24.64,16.28
Faridabad,Haryana,North,28.4089,77.3178,2024-01-02,144.32,291.1,45.52,27.65,1.51,53.21,320,0.7311241580419328,0,25.31,14.85
Faridabad,Haryana,North,28.4089,77.3178,2024-01-03,127.01,208.22,51.26,25.29,1.757,36.1,306,0.6129742465203151,0,24.71,14.99
Faridabad,Haryana,North,28.4089,77.3178,2024-01-04,138.78,234.16,44.52,14.65,1.58,35.55,315,0.7250516626720386,0,26.54,10.42
Faridabad,Haryana,North,28.4089,77.3178,2024-01-05,98.3,175.26,78.67,26.2,1.915,35.1,228,0.4975195541186706,0,27.56,16.34
Faridabad,Haryana,North,28.4089,77.3178,2024-01-06,137.91,272.27,60.02,27.54,1.703,38.93,315,0.7125117064251131,0,26.53,17.46
Faridabad,Haryana,North,28.4089,77.3178,2024-01-07,160.46,350.32,61.27,25.23,1.814,31.99,332,0.8219908260948565,1,26.8,16.21
Faridabad,Haryana,North,28.4089,77.3178,2024-01-08,138.43,241.38,70.04,27.22,1.515,44.43,315,0.6757547781647374,0,26.89,14.5
Faridabad,Haryana,North,28.4089,77.3178,2024-01-09,146.7,267.08,38.54,18.13,1.889,21.3,321,0.6986043161683908,0,27.94,15.6
Faridabad,Haryana,North,28.4089,77.3178,2024-01-10,133.53,205.7,71.16,24.96,1.936,35.67,311,0.6832888587178728,1,28.09,17.87
Faridabad,Haryana,North,28.4089,77.3178,2024-01-11,126.01,208.9,50.79,20.68,2.305,43.3,306,0.6561302201324077,2,29.72,16.68
