city,state,zone,latitude,longitude,date,CPCB_PM25,CPCB_PM10,CPCB_NO2_surface,CPCB_SO2,CPCB_CO_surface,CPCB_O3,CPCB_AQI
Delhi,Delhi,North,28.6139,77.209,2024-09-13,83.46,157.57,48.72,15.16,1.599,33.05,178
Delhi,Delhi,North,28.6139,77.209,2024-09-14,54.37,114.93,72.09,20.41,1.998,46.92,91
Delhi,Delhi,North,28.6139,77.209,2024-09-15,46.57,92.54,37.21,28.24,1.759,39.4,78
Delhi,Delhi,North,28.6139,77.209,2024-09-16,56.49,103.75,49.18,23.33,2.393,57.65,94
Delhi,Delhi,North,28.6139,77.209,2024-09-17,101.12,199.56,66.9,19.29,2.179,37.52,238
Delhi,Delhi,North,28.6139,77.209,2024-09-18,91.06,141.5,53.12,20.14,2.14,47.14,204
Delhi,Delhi,North,28.6139,77.209,2024-09-19,73.88,133.58,69.59,20.25,1.665,29.16,147
Delhi,Delhi,North,28.6139,77.209,2024-09-20,71.7,118.62,69.95,25.56,1.623,56.13,140
Delhi,Delhi,North,28.6139,77.209,2024-09-21,93.22,147.55,60.64,28.15,1.839,49.58,212
Delhi,Delhi,North,28.6139,77.209,2024-09-22,47.02,89.87,49.93,16.81,1.973,19.91,79
Delhi,Delhi,North,28.6139,77.209,2024-09-23,82.1,138.05,53.34,27.57,1.872,33.9,174
Delhi,Delhi,North,28.6139,77.209,2024-09-24,84.45,174.13,43.12,8.05,1.922,55.31,182
Delhi,Delhi,North,28.6139,77.209,2024-09-25,104.52,212.79,50.25,24.18,1.601,41.54,249
Delhi,Delhi,North,28.6139,77.209,2024-09-26,72.17,141.44,53.82,21.39,1.667,29.32,141
Delhi,Delhi,North,28.6139,77.209,2024-09-27,78.54,132.77,58.49,20.89,2.401,32.33,162
Delhi,Delhi,North,28.6139,77.209,2024-09-28,82.9,127.98,30.58,26.83,2.152,34.78,177
Delhi,Delhi,North,28.6139,77.209,2024-09-29,85.27,183.83,59.98,21.86,1.749,46.44,184
Delhi,Delhi,North,28.6139,77.209,2024-09-30,71.64,156.67,62.76,16.14,2.019,24.02,139
Delhi,Delhi,North,28.6139,77.209,2024-10-01,93.58,180.24,54.46,18.37,1.836,33.32,213
Delhi,Delhi,North,28.6139,77.209,2024-10-02,79.61,133.4,56.82,28.15,1.626,38.21,166
Delhi,Delhi,North,28.6139,77.209,2024-10-03,95.32,147.49,61.75,24.31,2.474,36.76,219
Delhi,Delhi,North,28.6139,77.209,2024-10-04,77.59,142.72,59.18,26.93,1.222,27.49,159
Delhi,Delhi,North,28.6139,77.209,2024-10-05,100.46,155.06,75.39,29.4,1.948,31.12,236
Delhi,Delhi,North,28.6139,77.209,2024-10-06,91.42,187.44,48.36,18.41,1.786,28.06,206
Delhi,Delhi,North,28.6139,77.209,2024-10-07,95.27,156.57,71.07,20.61,2.084,40.77,218
Delhi,Delhi,North,28.6139,77.209,2024-10-08,94.07,191.95,63.65,22.02,1.877,69.52,214
Delhi,Delhi,North,28.6139,77.209,2024-10-09,100.15,207.86,47.3,28.96,1.76,19.28,234
Delhi,Delhi,North,28.6139,77.209,2024-10-10,99.79,205.06,73.55,27.81,1.796,50.4,233
Delhi,Delhi,North,28.6139,77.209,2024-10-11,98.9,159.28,63.35,27.32,2.128,45.93,230
Delhi,Delhi,North,28.6139,77.209,2024-10-12,92.56,197.55,51.47,20.39,1.644,41.83,209
Delhi,Delhi,North,28.6139,77.209,2024-10-13,131.0,204.15,44.14,23.37,2.003,42.8,309
Delhi,Delhi,North,28.6139,77.209,2024-10-14,101.23,181.44,44.19,24.55,1.875,47.45,238
Delhi,Delhi,North,28.6139,77.209,2024-10-15,120.02,240.47,80.71,18.38,2.11,40.3,301
Delhi,Delhi,North,28.6139,77.209,2024-10-16,107.84,202.58,44.75,28.11,2.326,36.41,260
Delhi,Delhi,North,28.6139,77.209,2024-10-17,72.5,133.83,48.74,19.92,2.229,43.05,142
Delhi,Delhi,North,28.6139,77.209,2024-10-18,92.78,192.8,52.43,20.58,1.813,28.37,210
Delhi,Delhi,North,28.6139,77.209,2024-10-19,130.64,255.5,51.6,14.82,2.304,36.56,309
Delhi,Delhi,North,28.6139,77.209,2024-10-20,125.81,274.94,45.78,24.03,1.577,49.47,305
Delhi,Delhi,North,28.6139,77.209,2024-10-21,101.48,164.64,56.83,20.4,2.088,32.5,239
Delhi,Delhi,North,28.6139,77.209,2024-10-22,121.12,236.18,56.08,32.1,1.631,30.81,302
Delhi,Delhi,North,28.6139,77.209,2024-10-23,118.16,249.29,56.61,26.03,2.131,25.47,294
Delhi,Delhi,North,28.6139,77.209,2024-10-24,123.95,264.63,61.54,31.91,1.891,27.85,304
Delhi,Delhi,North,28.6139,77.209,2024-10-25,129.01,242.88,53.61,23.67,1.912,35.72,308
Delhi,Delhi,North,28.6139,77.209,2024-10-26,99.23,151.76,58.14,23.36,2.144,33.24,231
Delhi,Delhi,North,28.6139,77.209,2024-10-27,122.01,247.41,52.22,26.85,1.773,44.18,303
Delhi,Delhi,North,28.6139,77.209,2024-10-28,109.45,172.81,58.49,31.6,1.864,34.1,265
Delhi,Delhi,North,28.6139,77.209,2024-10-29,115.88,198.26,51.79,14.38,2.164,48.09,286
Delhi,Delhi,North,28.6139,77.209,2024-10-30,104.13,159.7,64.32,30.96,1.899,35.9,248
Delhi,Delhi,North,28.6139,77.209,2024-10-31,119.04,183.86,66.44,24.15,2.28,40.24,297
Delhi,Delhi,North,28.6139,77.209,2024-11-01,128.5,267.34,56.71,27.41,1.12,44.37,307
Delhi,Delhi,North,28.6139,77.209,2024-11-02,109.93,224.45,36.51,26.84,2.0,58.64,267
Delhi,Delhi,North,28.6139,77.209,2024-11-03,103.91,201.78,71.22,26.12,1.953,21.57,247
Delhi,Delhi,North,28.6139,77.209,2024-11-04,117.75,216.83,46.39,24.53,1.974,52.38,293
Delhi,Delhi,North,28.6139,77.209,2024-11-05,131.44,243.75,48.59,23.38,1.708,24.39,310
Delhi,Delhi,North,28.6139,77.209,2024-11-06,113.91,182.04,54.45,21.31,1.31,42.11,280
Delhi,Delhi,North,28.6139,77.209,2024-11-07,105.29,178.62,55.64,15.12,1.838,30.07,251
Delhi,Delhi,North,28.6139,77.209,2024-11-08,129.47,240.66,68.22,24.3,1.877,29.8,308
Delhi,Delhi,North,28.6139,77.209,2024-11-09,122.53,236.73,51.63,18.43,2.253,37.8,303
Delhi,Delhi,North,28.6139,77.209,2024-11-10,154.72,339.61,54.21,20.41,1.735,23.81,327
Delhi,Delhi,North,28.6139,77.209,2024-11-11,99.07,177.12,57.49,24.95,1.456,46.54,231
Delhi,Delhi,North,28.6139,77.209,2024-11-12,120.42,202.35,56.29,23.13,1.746,30.51,301
Delhi,Delhi,North,28.6139,77.209,2024-11-13,133.52,236.15,33.3,18.81,1.867,27.72,311
Delhi,Delhi,North,28.6139,77.209,2024-11-14,127.1,197.78,55.59,24.97,1.88,49.85,306
Delhi,Delhi,North,28.6139,77.209,2024-11-15,147.1,257.91,53.83,22.5,2.143,39.92,322
Delhi,Delhi,North,28.6139,77.209,2024-11-16,144.7,290.38,57.69,22.7,1.707,20.62,320
Delhi,Delhi,North,28.6139,77.209,2024-11-17,121.36,223.32,49.33,22.87,1.979,27.31,302
Delhi,Delhi,North,28.6139,77.209,2024-11-18,150.65,294.77,46.16,24.76,2.184,55.99,324
Delhi,Delhi,North,28.6139,77.209,2024-11-19,121.09,204.98,64.82,19.06,2.348,35.09,302
Delhi,Delhi,North,28.6139,77.209,2024-11-20,137.19,293.82,57.42,13.31,1.723,19.23,314
Delhi,Delhi,North,28.6139,77.209,2024-11-21,151.0,290.04,65.14,28.04,1.603,33.48,325
Delhi,Delhi,North,28.6139,77.209,2024-11-22,117.4,249.26,52.67,17.59,1.802,38.09,291
Delhi,Delhi,North,28.6139,77.209,2024-11-23,132.11,257.06,49.2,21.36,1.426,29.53,310
Delhi,Delhi,North,28.6139,77.209,2024-11-24,149.52,262.43,70.97,31.87,1.792,37.13,323
Delhi,Delhi,North,28.6139,77.209,2024-11-25,118.34,179.8,60.28,22.44,1.8,36.49,295
Delhi,Delhi,North,28.6139,77.209,2024-11-26,134.7,217.14,51.12,13.39,1.824,36.66,312
Delhi,Delhi,North,28.6139,77.209,2024-11-27,139.92,296.9,66.55,24.26,1.899,42.07,316
Delhi,Delhi,North,28.6139,77.209,2024-11-28,113.37,213.02,43.55,23.33,1.577,53.32,278
Delhi,Delhi,North,28.6139,77.209,2024-11-29,141.12,294.02,36.81,19.7,1.694,31.38,317
Delhi,Delhi,North,28.6139,77.209,2024-11-30,135.24,228.45,50.1,22.71,2.079,47.2,313
Delhi,Delhi,North,28.6139,77.209,2024-12-01,110.78,176.97,75.56,17.81,1.172,34.73,270
Delhi,Delhi,North,28.6139,77.209,2024-12-02,155.04,299.91,74.4,20.17,1.548,37.29,328
Delhi,Delhi,North,28.6139,77.209,2024-12-03,130.35,245.08,57.36,24.75,2.256,38.57,309
Delhi,Delhi,North,28.6139,77.209,2024-12-04,143.82,228.3,50.9,19.08,2.193,36.34,319
Delhi,Delhi,North,28.6139,77.209,2024-12-05,121.92,266.6,66.08,22.15,1.399,50.21,302
Delhi,Delhi,North,28.6139,77.209,2024-12-06,126.21,256.63,48.28,23.61,1.205,64.75,306
Delhi,Delhi,North,28.6139,77.209,2024-12-07,136.03,286.46,54.27,23.84,2.087,44.04,313
Delhi,Delhi,North,28.6139,77.209,2024-12-08,148.66,243.85,55.71,28.24,1.869,36.24,323
Delhi,Delhi,North,28.6139,77.209,2024-12-09,155.61,289.01,61.38,23.38,1.925,33.71,328
Delhi,Delhi,North,28.6139,77.209,2024-12-10,157.63,312.85,64.29,20.36,1.707,49.04,330
Delhi,Delhi,North,28.6139,77.209,2024-12-11,132.98,225.42,64.35,24.97,2.148,42.75,311
Delhi,Delhi,North,28.6139,77.209,2024-12-12,131.51,266.62,59.14,25.89,2.285,43.44,310
Delhi,Delhi,North,28.6139,77.209,2024-12-13,148.02,285.62,54.55,18.0,1.882,30.14,322
Delhi,Delhi,North,28.6139,77.209,2024-12-14,131.28,228.98,53.37,22.94,1.89,37.89,310
Delhi,Delhi,North,28.6139,77.209,2024-12-15,150.65,257.57,54.83,18.32,2.128,46.97,324
Delhi,Delhi,North,28.6139,77.209,2024-12-16,117.5,195.36,47.19,26.77,1.742,36.04,292
Delhi,Delhi,North,28.6139,77.209,2024-12-17,152.2,324.83,52.17,12.39,2.121,25.2,326
Delhi,Delhi,North,28.6139,77.209,2024-12-18,142.63,249.68,57.59,18.14,2.031,37.67,318
Delhi,Delhi,North,28.6139,77.209,2024-12-19,156.82,284.56,72.82,28.6,1.994,32.67,329
Delhi,Delhi,North,28.6139,77.209,2024-12-20,153.88,319.43,45.08,23.59,2.342,26.03,327
Delhi,Delhi,North,28.6139,77.209,2024-12-21,142.74,291.59,54.56,13.56,1.722,33.5,318
Delhi,Delhi,North,28.6139,77.209,2024-12-22,133.87,270.97,56.34,19.28,1.935,47.14,312
Delhi,Delhi,North,28.6139,77.209,2024-12-23,126.19,194.82,63.07,18.07,1.733,34.55,306
Delhi,Delhi,North,28.6139,77.209,2024-12-24,121.43,253.77,46.63,27.55,1.732,35.99,302
Delhi,Delhi,North,28.6139,77.209,2024-12-25,155.7,332.72,58.72,21.89,2.01,31.76,328
Delhi,Delhi,North,28.6139,77.209,2024-12-26,104.83,203.67,53.48,25.02,1.686,39.51,250
Delhi,Delhi,North,28.6139,77.209,2024-12-27,142.31,289.27,55.71,23.4,1.745,34.43,318
Delhi,Delhi,North,28.6139,77.209,2024-12-28,150.37,230.62,66.86,24.45,1.893,10.0,324
Delhi,Delhi,North,28.6139,77.209,2024-12-29,141.21,257.06,49.31,16.31,1.778,36.11,317
Delhi,Delhi,North,28.6139,77.209,2024-12-30,133.97,278.05,69.34,20.43,2.075,33.88,312
Faridabad,Haryana,North,28.4089,77.3178,2024-01-01,170.46,360.71,61.25,16.91,1.454,45.91,339
Faridabad,Haryana,North,28.4089,77.3178,2024-01-02,144.32,291.1,45.52,27.65,1.51,53.21,320
Faridabad,Haryana,North,28.4089,77.3178,2024-01-03,127.01,208.22,51.26,25.29,1.757,36.1,306
Faridabad,Haryana,North,28.4089,77.3178,2024-01-04,138.78,234.16,44.52,14.65,1.58,35.55,315
Faridabad,Haryana,North,28.4089,77.3178,2024-01-05,98.3,175.26,78.67,26.2,1.915,35.1,228
Faridabad,Haryana,North,28.4089,77.3178,2024-01-06,137.91,272.27,60.02,27.54,1.703,38.93,315
Faridabad,Haryana,North,28.4089,77.3178,2024-01-07,160.46,350.32,61.27,25.23,1.814,31.99,332
Faridabad,Haryana,North,28.4089,77.3178,2024-01-08,138.43,241.38,70.04,27.22,1.515,44.43,315
Faridabad,Haryana,North,28.4089,77.3178,2024-01-09,146.7,267.08,38.54,18.13,1.889,21.3,321
Faridabad,Haryana,North,28.4089,77.3178,2024-01-10,133.53,205.7,71.16,24.96,1.936,35.67,311
Faridabad,Haryana,North,28.4089,77.3178,2024-01-11,126.01,208.9,50.79,20.68,2.305,43.3,306
Faridabad,Haryana,North,28.4089,77.3178,2024-01-12,118.67,245.39,57.01,15.78,2.394,26.03,296
Faridabad,Haryana,North,28.4089,77.3178,2024-01-13,147.64,257.13,52.21,24.6,2.217,36.97,322
Faridabad,Haryana,North,28.4089,77.3178,2024-01-14,129.66,207.85,56.06,16.83,1.874,38.11,308
Faridabad,Haryana,North,28.4089,77.3178,2024-01-15,142.75,238.3,74.78,22.31,1.863,34.15,318
Faridabad,Haryana,North,28.4089,77.3178,2024-01-16,130.78,246.22,68.27,19.45,1.896,35.72,309
Faridabad,Haryana,North,28.4089,77.3178,2024-01-17,114.5,188.51,50.25,25.22,1.441,42.35,282
Faridabad,Haryana,North,28.4089,77.3178,2024-01-18,162.82,252.56,40.91,23.09,1.933,43.21,334
Faridabad,Haryana,North,28.4089,77.3178,2024-01-19,123.19,263.08,58.8,22.37,1.728,42.61,303
Faridabad,Haryana,North,28.4089,77.3178,2024-01-20,158.41,265.05,52.64,29.23,2.273,40.05,330
Faridabad,Haryana,North,28.4089,77.3178,2024-01-21,112.72,229.97,51.41,22.27,1.545,43.77,276
Faridabad,Haryana,North,28.4089,77.3178,2024-01-22,143.41,288.28,50.02,21.5,1.659,37.53,319
Faridabad,Haryana,North,28.4089,77.3178,2024-01-23,122.26,240.08,50.96,19.03,2.144,35.92,303
Faridabad,Haryana,North,28.4089,77.3178,2024-01-24,119.19,211.52,67.76,23.51,1.966,38.73,297
Faridabad,Haryana,North,28.4089,77.3178,2024-01-25,137.1,239.92,47.7,26.23,1.329,46.65,314
Faridabad,Haryana,North,28.4089,77.3178,2024-01-26,109.45,178.85,61.85,14.64,1.93,39.87,265
Faridabad,Haryana,North,28.4089,77.3178,2024-01-27,124.1,210.68,55.6,25.19,2.513,22.08,304
Faridabad,Haryana,North,28.4089,77.3178,2024-01-28,150.5,255.51,55.59,26.17,1.833,51.84,324
Faridabad,Haryana,North,28.4089,77.3178,2024-01-29,119.45,219.0,40.03,22.21,1.545,41.36,298
Faridabad,Haryana,North,28.4089,77.3178,2024-01-30,138.11,227.18,50.34,22.33,2.133,50.38,315
Faridabad,Haryana,North,28.4089,77.3178,2024-01-31,118.53,247.15,66.9,16.92,2.125,49.65,295
Faridabad,Haryana,North,28.4089,77.3178,2024-02-01,96.63,173.7,57.74,25.72,1.153,30.41,223
Faridabad,Haryana,North,28.4089,77.3178,2024-02-02,107.18,183.58,61.34,16.53,2.12,42.35,258
Faridabad,Haryana,North,28.4089,77.3178,2024-02-03,95.86,165.62,47.77,26.59,2.094,33.12,220
Faridabad,Haryana,North,28.4089,77.3178,2024-02-04,103.91,221.48,48.57,29.38,2.442,47.52,247
Faridabad,Haryana,North,28.4089,77.3178,2024-02-05,121.41,242.4,46.46,24.67,1.75,43.41,302
Faridabad,Haryana,North,28.4089,77.3178,2024-02-06,120.88,184.91,61.05,14.76,2.236,27.75,302
Faridabad,Haryana,North,28.4089,77.3178,2024-02-07,112.7,209.58,57.05,10.73,1.968,48.55,276
Faridabad,Haryana,North,28.4089,77.3178,2024-02-08,132.53,241.63,56.85,24.76,2.12,41.94,311
Faridabad,Haryana,North,28.4089,77.3178,2024-02-09,129.31,211.64,48.37,15.78,1.554,48.31,308
Faridabad,Haryana,North,28.4089,77.3178,2024-02-10,129.91,245.98,54.49,25.62,1.593,33.86,309
Faridabad,Haryana,North,28.4089,77.3178,2024-02-11,125.38,221.81,63.04,21.97,2.057,45.47,305
Faridabad,Haryana,North,28.4089,77.3178,2024-02-12,99.02,205.17,59.55,22.52,1.923,31.12,231
Faridabad,Haryana,North,28.4089,77.3178,2024-02-13,123.6,200.92,58.75,23.49,2.336,27.76,304
Faridabad,Haryana,North,28.4089,77.3178,2024-02-14,107.99,227.4,49.76,17.96,2.128,33.81,260
Faridabad,Haryana,North,28.4089,77.3178,2024-02-15,127.15,213.01,60.72,27.83,2.501,38.42,306
Faridabad,Haryana,North,28.4089,77.3178,2024-02-16,100.69,171.32,44.25,15.51,1.464,48.85,236
Faridabad,Haryana,North,28.4089,77.3178,2024-02-17,99.89,154.61,69.88,18.75,2.2,55.86,234
Faridabad,Haryana,North,28.4089,77.3178,2024-02-18,98.49,170.65,52.99,19.53,1.968,42.75,229
Faridabad,Haryana,North,28.4089,77.3178,2024-02-19,124.12,203.47,69.03,29.87,1.772,34.78,304
Faridabad,Haryana,North,28.4089,77.3178,2024-02-20,98.44,166.7,57.98,22.03,1.93,30.14,229
Faridabad,Haryana,North,28.4089,77.3178,2024-02-21,101.9,205.48,45.3,19.06,2.431,26.64,240
Faridabad,Haryana,North,28.4089,77.3178,2024-02-22,79.42,133.82,53.71,15.02,1.644,27.69,165
Faridabad,Haryana,North,28.4089,77.3178,2024-02-23,106.42,204.6,55.24,21.86,1.976,39.7,255
Faridabad,Haryana,North,28.4089,77.3178,2024-02-24,90.08,174.45,41.55,26.42,2.164,26.24,201
Faridabad,Haryana,North,28.4089,77.3178,2024-02-25,113.51,195.13,69.92,25.55,1.459,35.58,279
Faridabad,Haryana,North,28.4089,77.3178,2024-02-26,104.33,199.41,65.02,28.12,1.852,37.29,248
Faridabad,Haryana,North,28.4089,77.3178,2024-02-27,76.15,138.23,59.69,21.72,2.07,33.87,154
Faridabad,Haryana,North,28.4089,77.3178,2024-02-28,104.36,205.66,54.31,21.4,1.988,34.03,248
Faridabad,Haryana,North,28.4089,77.3178,2024-02-29,95.0,159.71,62.81,30.66,1.773,37.89,218
Faridabad,Haryana,North,28.4089,77.3178,2024-03-01,94.59,182.49,41.62,25.72,1.77,40.36,216
Faridabad,Haryana,North,28.4089,77.3178,2024-03-02,99.21,200.13,52.2,18.78,1.659,54.78,231
Faridabad,Haryana,North,28.4089,77.3178,2024-03-03,89.19,171.67,48.74,23.47,2.07,42.45,197
Faridabad,Haryana,North,28.4089,77.3178,2024-03-04,93.74,153.75,61.97,29.36,2.125,39.27,213
Faridabad,Haryana,North,28.4089,77.3178,2024-03-05,117.17,181.37,61.38,21.23,2.242,61.37,291
Faridabad,Haryana,North,28.4089,77.3178,2024-03-06,78.59,167.14,40.73,27.81,2.113,59.14,162
Faridabad,Haryana,North,28.4089,77.3178,2024-03-07,78.0,130.57,48.49,30.87,2.518,30.06,160
Faridabad,Haryana,North,28.4089,77.3178,2024-03-08,79.89,144.67,63.14,18.82,1.922,45.66,167
Faridabad,Haryana,North,28.4089,77.3178,2024-03-09,86.76,136.54,49.61,29.49,1.543,45.86,189
Faridabad,Haryana,North,28.4089,77.3178,2024-03-10,81.69,126.57,51.75,24.99,1.609,39.08,173
Faridabad,Haryana,North,28.4089,77.3178,2024-03-11,87.21,172.65,51.23,19.21,1.595,29.47,191
Faridabad,Haryana,North,28.4089,77.3178,2024-03-12,127.84,223.69,66.99,27.52,1.78,31.05,307
Faridabad,Haryana,North,28.4089,77.3178,2024-03-13,97.54,208.71,53.29,23.91,1.946,15.53,226
Faridabad,Haryana,North,28.4089,77.3178,2024-03-14,77.87,146.96,46.03,15.27,1.925,41.9,160
Faridabad,Haryana,North,28.4089,77.3178,2024-03-15,92.87,193.78,58.75,25.31,2.537,26.42,210
Faridabad,Haryana,North,28.4089,77.3178,2024-03-16,86.12,139.98,45.28,17.09,2.144,38.85,187
Faridabad,Haryana,North,28.4089,77.3178,2024-03-17,104.03,167.8,47.45,15.98,1.855,34.64,247
Faridabad,Haryana,North,28.4089,77.3178,2024-03-18,113.11,189.09,58.87,21.54,1.743,30.36,277
Faridabad,Haryana,North,28.4089,77.3178,2024-03-19,65.08,141.34,64.76,32.71,1.445,18.93,118
Faridabad,Haryana,North,28.4089,77.3178,2024-03-20,102.46,204.06,58.44,22.27,1.531,47.88,242
Faridabad,Haryana,North,28.4089,77.3178,2024-03-21,69.62,135.21,44.41,22.7,1.643,40.28,133
Faridabad,Haryana,North,28.4089,77.3178,2024-03-22,58.66,116.4,50.46,19.91,1.535,36.41,98
Faridabad,Haryana,North,28.4089,77.3178,2024-03-23,73.58,136.53,51.55,22.02,2.707,26.61,146
Faridabad,Haryana,North,28.4089,77.3178,2024-03-24,91.74,153.87,64.51,28.5,1.96,41.34,207
Faridabad,Haryana,North,28.4089,77.3178,2024-03-25,73.7,135.57,65.51,19.14,1.525,35.7,146
Faridabad,Haryana,North,28.4089,77.3178,2024-03-26,55.47,98.26,53.91,20.89,2.203,42.69,93
Faridabad,Haryana,North,28.4089,77.3178,2024-03-27,66.98,103.59,48.48,23.33,2.28,32.81,124
Faridabad,Haryana,North,28.4089,77.3178,2024-03-28,37.02,61.24,60.74,16.0,1.479,35.86,62
Faridabad,Haryana,North,28.4089,77.3178,2024-03-29,54.76,99.93,63.52,28.65,2.116,26.35,91
Faridabad,Haryana,North,28.4089,77.3178,2024-03-30,59.86,123.49,54.48,23.62,2.374,51.69,100
Faridabad,Haryana,North,28.4089,77.3178,2024-03-31,67.96,137.69,55.38,29.32,2.043,29.12,127
Faridabad,Haryana,North,28.4089,77.3178,2024-04-01,81.65,132.18,61.52,23.03,1.885,41.29,172
Faridabad,Haryana,North,28.4089,77.3178,2024-04-02,62.73,127.42,71.54,27.63,1.978,47.14,110
Faridabad,Haryana,North,28.4089,77.3178,2024-04-03,42.85,78.48,58.52,17.33,2.2,31.42,72
Faridabad,Haryana,North,28.4089,77.3178,2024-04-04,42.09,70.25,50.84,15.24,1.925,46.75,71
Faridabad,Haryana,North,28.4089,77.3178,2024-04-05,42.47,88.14,69.74,27.81,2.099,46.99,71
Faridabad,Haryana,North,28.4089,77.3178,2024-04-06,38.49,64.85,56.26,25.04,1.568,28.78,65
Faridabad,Haryana,North,28.4089,77.3178,2024-04-07,62.82,103.84,45.06,14.64,2.106,48.17,110
Faridabad,Haryana,North,28.4089,77.3178,2024-04-08,60.81,124.34,47.58,25.18,1.999,32.34,104
Faridabad,Haryana,North,28.4089,77.3178,2024-04-09,36.53,55.59,34.92,20.61,2.068,32.35,62
Faridabad,Haryana,North,28.4089,77.3178,2024-04-10,51.57,101.42,61.34,20.76,1.822,45.05,86
Faridabad,Haryana,North,28.4089,77.3178,2024-04-11,54.5,91.25,57.71,18.74,1.958,49.34,91
Faridabad,Haryana,North,28.4089,77.3178,2024-04-12,36.23,74.8,44.38,21.05,1.909,36.38,61
Faridabad,Haryana,North,28.4089,77.3178,2024-04-13,52.33,89.95,68.86,16.27,2.128,51.08,87
Faridabad,Haryana,North,28.4089,77.3178,2024-04-14,55.71,85.08,58.41,27.73,2.524,47.96,93
Faridabad,Haryana,North,28.4089,77.3178,2024-04-15,48.94,93.32,65.0,31.12,1.773,24.19,82
Faridabad,Haryana,North,28.4089,77.3178,2024-04-16,35.86,68.76,58.22,11.77,2.108,46.58,61
Faridabad,Haryana,North,28.4089,77.3178,2024-04-17,34.23,62.24,55.78,28.22,2.272,43.31,58
Faridabad,Haryana,North,28.4089,77.3178,2024-04-18,39.68,64.16,74.17,22.29,2.224,51.14,67
Faridabad,Haryana,North,28.4089,77.3178,2024-04-19,29.92,58.21,49.69,16.24,2.032,33.75,50
Faridabad,Haryana,North,28.4089,77.3178,2024-04-20,67.35,132.5,51.19,23.98,2.387,46.27,125
Faridabad,Haryana,North,28.4089,77.3178,2024-04-21,45.27,98.35,59.18,17.37,2.839,26.7,76
Faridabad,Haryana,North,28.4089,77.3178,2024-04-22,33.37,63.42,58.41,21.25,2.447,53.46,56
Faridabad,Haryana,North,28.4089,77.3178,2024-04-23,30.08,45.79,53.04,18.24,1.876,47.04,51
Faridabad,Haryana,North,28.4089,77.3178,2024-04-24,40.02,84.76,43.24,25.39,2.109,29.68,67
Faridabad,Haryana,North,28.4089,77.3178,2024-04-25,48.57,106.76,48.23,23.72,1.943,49.65,81
Faridabad,Haryana,North,28.4089,77.3178,2024-04-26,32.39,50.0,49.38,21.29,1.859,30.26,55
Faridabad,Haryana,North,28.4089,77.3178,2024-04-27,30.6,51.65,39.06,13.76,1.782,31.6,52
Faridabad,Haryana,North,28.4089,77.3178,2024-04-28,48.1,82.24,49.67,20.51,1.689,24.77,81
Faridabad,Haryana,North,28.4089,77.3178,2024-04-29,24.57,40.47,56.36,20.38,2.02,46.54,41
Faridabad,Haryana,North,28.4089,77.3178,2024-04-30,24.8,39.9,54.23,18.03,2.092,19.87,41
Faridabad,Haryana,North,28.4089,77.3178,2024-05-01,24.22,46.18,57.56,16.44,1.926,23.46,40
Faridabad,Haryana,North,28.4089,77.3178,2024-05-02,40.46,74.51,53.74,18.11,2.195,32.23,68
Faridabad,Haryana,North,28.4089,77.3178,2024-05-03,26.13,47.58,48.19,24.98,2.413,49.02,44
Faridabad,Haryana,North,28.4089,77.3178,2024-05-04,37.25,78.37,58.48,12.63,1.837,46.18,63
Faridabad,Haryana,North,28.4089,77.3178,2024-05-05,25.46,51.41,40.49,5.65,1.48,33.48,42
Faridabad,Haryana,North,28.4089,77.3178,2024-05-06,40.91,85.98,37.51,17.65,2.389,34.99,69
Faridabad,Haryana,North,28.4089,77.3178,2024-05-07,20.91,45.29,51.55,23.58,1.544,34.22,35
Faridabad,Haryana,North,28.4089,77.3178,2024-05-08,64.04,124.96,57.5,14.69,2.364,26.05,114
Faridabad,Haryana,North,28.4089,77.3178,2024-05-09,26.24,42.76,43.57,17.73,1.706,42.15,44
Faridabad,Haryana,North,28.4089,77.3178,2024-05-10,15.77,26.8,43.5,23.38,2.286,32.6,26
Faridabad,Haryana,North,28.4089,77.3178,2024-05-11,10.7,20.23,52.24,24.28,2.061,42.93,18
Faridabad,Haryana,North,28.4089,77.3178,2024-05-12,6.07,10.04,58.63,20.73,1.669,28.86,10
Faridabad,Haryana,North,28.4089,77.3178,2024-05-13,28.04,56.79,66.84,21.56,1.565,30.58,47
Faridabad,Haryana,North,28.4089,77.3178,2024-05-14,15.39,28.32,45.18,18.93,2.008,35.85,26
Faridabad,Haryana,North,28.4089,77.3178,2024-05-15,5.0,10.16,33.34,22.05,1.556,57.12,8
Faridabad,Haryana,North,28.4089,77.3178,2024-05-16,5.0,11.0,49.28,29.21,1.805,41.56,8
Faridabad,Haryana,North,28.4089,77.3178,2024-05-17,19.42,37.49,33.24,22.38,2.186,31.22,32
Faridabad,Haryana,North,28.4089,77.3178,2024-05-18,16.69,25.44,33.7,30.9,1.834,40.6,28
Faridabad,Haryana,North,28.4089,77.3178,2024-05-19,15.36,25.59,50.3,23.52,1.652,29.58,26
Faridabad,Haryana,North,28.4089,77.3178,2024-05-20,7.24,12.79,50.05,28.56,1.76,41.31,12
Faridabad,Haryana,North,28.4089,77.3178,2024-05-21,5.0,9.87,62.12,25.99,1.955,31.33,8
Faridabad,Haryana,North,28.4089,77.3178,2024-05-22,11.78,17.83,55.53,28.75,1.705,45.18,20
